Ax,Ay,Az,Gx,Gy,Gz,Activity
0.459722240879953,0.0722222259796578,0.8805556062765068,-0.0061086523346602,0.0006108652451075,-0.0079412478953599,-1
0.4625000246464612,0.0708333340964037,0.8930556332257938,-0.0143553335219621,-0.0103847095742821,-0.0134390350431203,-1
0.4583333489966989,0.0680555564078777,0.9013888872776024,0.0097738439217209,-0.0134390350431203,-0.0226020142436027,-1
0.4541666733469365,0.0625000010308258,0.8875000656927773,0.0137444678694009,-0.0189368221908807,-0.0311541277915239,-1
0.459722240879953,0.0666666706026059,0.8805556062765068,0.0079412478953599,-0.0018325957935303,-0.0189368221908807,-1
0.4513888895804282,0.0625000010308258,0.8875000656927773,0.0018325957935303,0.0280998013913631,-0.0027488935738801,-1
0.4541666733469365,0.0652777787193517,0.8902778494592856,0.00335975876078,0.0232128798961639,0.0030543261673301,-1
0.4527777814636824,0.0708333340964037,0.8805556062765068,0.0113010071218013,0.0329867228865623,0.0067195175215601,-1
0.4625000246464612,0.0819444448505077,0.8888889575760315,-0.0045814891345798,0.0164933614432811,0.0039706239476799,-1
0.459722240879953,0.0750000036681838,0.89722221162784,-0.0210748501121997,0.0070249503478407,-0.0161879286170005,-1
0.4527777814636824,0.0694444482911318,0.8902778494592856,-0.0329867228865623,0.0116064399480819,-0.0229074470698833,-1
0.4569444571134447,0.0652777787193517,0.89722221162784,-0.0375682115554809,0.0186313893646001,-0.0103847095742821,-1
0.4583333489966989,0.0652777787193517,0.8888889575760315,-0.0036651915870606,0.0027488935738801,0.0247400421649217,-1
0.459722240879953,0.0666666706026059,0.8902778494592856,-0.0027488935738801,0.0131336031481623,0.0109955742955207,-1
0.4569444571134447,0.0638888929140799,0.8944445251090479,-0.0235183127224445,0.0339030213654041,0.0155770638957619,-1
0.4541666733469365,0.0625000010308258,0.8875000656927773,-0.0268780700862407,0.0320704244077205,0.0082466807216405,-1
0.459722240879953,0.0583333375370279,0.8999999953943482,-0.0128281703218817,0.0113010071218013,0.0140499006956815,-1
0.4569444571134447,0.0597222233422998,0.8999999953943482,0.0094684110954403,-0.0042760567739605,0.0125227374956011,-1
0.4527777814636824,0.0597222233422998,0.8902778494592856,-0.0131336031481623,0.0058032199740409,0.0137444678694009,-1
0.4513888895804282,0.0597222233422998,0.8847222819262691,-0.0113010071218013,-0.0012217304902151,0.0265726372599601,-1
0.4569444571134447,0.0652777787193517,0.89722221162784,0.0100792767480015,-0.0058032199740409,0.0329867228865623,-1
0.4583333489966989,0.0652777787193517,0.8958333197445858,0.0088575463742017,0.0158824957907199,0.0137444678694009,-1
0.4541666733469365,0.0625000010308258,0.8944445251090479,0.005192354787141,0.0222965814173221,-0.0039706239476799,-1
0.4569444571134447,0.0625000010308258,0.8861111738095232,-0.00335975876078,0.0482583530247211,-0.001527163083665,-1
