Ax,Ay,Az,Gx,Gy,Gz,Activity
0.459722240879953,0.0638888929140799,0.8999999953943482,0.0265726372599601,-0.0519235469400882,0.0769690200686454,-1
0.447222262554524,0.0750000036681838,0.9125000223436354,-0.0216857157647609,-0.0067195175215601,0.058643065392971,-1
0.4430555869047616,0.0805555590452358,0.8999999953943482,-0.0455094613134861,0.098960168659687,0.0458148941397666,-1
0.4375000193717451,0.0736111117849297,0.9125000223436354,-0.0378736443817615,0.122173048555851,0.0354301854968071,-1
0.4333333437219827,0.0722222259796578,0.9097222385771272,-0.0494800843298435,0.126143679022789,0.0497855171561241,-1
0.4333333437219827,0.0666666706026059,0.9166666979933976,-0.0177150927484035,0.096211276948452,0.0589484944939613,-1
0.423611149163062,0.0583333375370279,0.9111111304603812,0.0198531206697225,0.1004873365163803,0.0161879286170005,-1
0.4138889059802831,0.0694444482911318,0.9041666710441106,0.0436768643558025,0.0849102661013603,0.0164933614432811,-1
0.4138889059802831,0.0652777787193517,0.9166666979933976,0.0390953756868839,0.0140499006956815,0.0433714315295219,-1
0.4166666897467913,0.0652777787193517,0.9097222385771272,0.001527163083665,0.0082466807216405,0.0534507073462009,-1
0.4083333384472666,0.0666666706026059,0.8888889575760315,0.0149661982432007,0.0757472887635231,0.0473420582711696,-1
0.4055555789926874,0.0625000010308258,0.9138889142268896,0.0519235469400882,0.041233405470848,0.0531452745199203,-1
0.4166666897467913,0.0666666706026059,0.9180555898766518,0.0455094613134861,0.057115901261568,0.0668897479772567,-1
0.4180555816300455,0.0680555564078777,0.9111111304603812,0.0247400421649217,0.0296269636601209,0.0733038261532783,-1
0.4138889059802831,0.0694444482911318,0.908333346693873,0.0436768643558025,0.0247400421649217,0.0714712366461753,-1
0.4069444708759415,0.0680555564078777,0.908333346693873,0.098960168659687,0.0329867228865623,0.067195177078247,-1
0.4083333384472666,0.0722222259796578,0.9138889142268896,0.1252273768186569,-0.0134390350431203,0.067195177078247,-1
0.412500014097029,0.0819444448505077,0.9111111304603812,0.1038470938801765,-0.0064140851609408,0.0708603709936142,-1
0.412500014097029,0.0819444448505077,0.9111111304603812,0.0901026204228401,0.0424551330506801,0.0616973899304866,-1
0.4111111222137748,0.0805555590452358,0.9013888872776024,0.0723875313997268,0.0445931628346443,0.061391957104206,-1
0.4138889059802831,0.0777777813567098,0.8999999953943482,0.0507018156349659,0.0311541277915239,0.0714712366461753,-1
0.4000000114596709,0.0750000036681838,0.9138889142268896,0.0497855171561241,-0.001527163083665,0.0839939713478088,-1
0.4000000114596709,0.0750000036681838,0.9138889142268896,0.0436768643558025,-0.0271835029125213,0.0901026204228401,-1
0.4000000114596709,0.0777777813567098,0.908333346693873,0.0482583530247211,0.0201585534960031,0.1072068512439728,-1
0.4000000114596709,0.0777777813567098,0.908333346693873,0.0629191175103187,-0.0555887371301651,0.1099557429552078,-1
0.4041666871094333,0.0763888894734557,0.9055555629273648,0.1154535338282585,-0.0442877300083637,0.0901026204228401,-1
0.4041666871094333,0.0763888894734557,0.9055555629273648,0.1429424732923508,-0.0482583530247211,0.0879645943641662,-1
0.401388903342925,0.0805555590452358,0.9069444548106188,0.1456913650035858,-0.0436768643558025,0.0784961804747581,-1
0.4111111222137748,0.0819444448505077,0.9111111304603812,0.1243110746145248,-0.0082466807216405,0.0748309940099716,-1
0.4111111222137748,0.0750000036681838,0.9041666710441106,0.0665843114256858,-0.0137444678694009,0.090408056974411,-1
0.4208333653965537,0.0708333340964037,0.8999999953943482,0.0565050356090068,0.0323758572340011,0.0650571510195732,-1
0.4069444708759415,0.0805555590452358,0.9111111304603812,0.0421497002243995,-0.0064140851609408,0.0769690200686454,-1
0.3958333358099085,0.0819444448505077,0.9027777791608564,0.0314595587551593,-0.0116064399480819,0.0995710343122482,-1
0.4138889059802831,0.0847222225390336,0.8847222819262691,0.0458148941397666,0.0445931628346443,0.0791070461273193,-1
0.4263888843057121,0.0819444448505077,0.9138889142268896,0.0558941699564456,0.1001818999648094,0.0595593601465225,-1
0.4041666871094333,0.0847222225390336,0.92083337364316,0.0445931628346443,0.0916297882795333,0.0858265683054924,-1
0.4166666897467913,0.0875000002275596,0.92083337364316,0.0681114718317985,0.1246165111660957,0.0531452745199203,-1
0.4180555816300455,0.0902777839940679,0.9250000492929225,0.0485637858510017,0.1142318025231361,0.0461203269660472,-1
0.4083333384472666,0.0972222251763917,0.930555616825939,0.0494800843298435,0.058643065392971,0.0531452745199203,-1
0.4180555816300455,0.0902777839940679,0.9097222385771272,0.0467311926186084,0.0507018156349659,0.0406225398182869,-1
0.4111111222137748,0.0930555616825938,0.9291667249426848,0.090408056974411,0.0189368221908807,0.0534507073462009,-1
0.4000000114596709,0.0916666697993397,0.9347222924757014,0.142331600189209,-0.0030543261673301,0.0739146918058395,-1
0.412500014097029,0.0875000002275596,0.919444481759906,0.152105450630188,-0.0500909499824047,0.0610865242779254,-1
0.423611149163062,0.0958333393711198,0.9236111574096684,0.2238821089267731,-0.1572978049516678,0.0241291765123605,-1
0.4208333653965537,0.0958333393711198,0.9361111843589556,0.3179553747177124,-0.3787364661693573,0.0949895456433296,-1
0.4152777978635373,0.1013888947481719,0.9069444548106188,0.2919935882091522,-0.2880229651927948,0.1050688251852989,-1
0.4208333653965537,0.1083333359304957,0.9138889142268896,0.2336559593677521,-0.2803871333599091,0.1505782902240753,-1
0.4333333437219827,0.1111111196970039,0.908333346693873,0.1719585657119751,-0.1890627890825272,0.1713477075099945,-1
0.4402778031382534,0.1124999994242935,0.9069444548106188,0.192422553896904,-0.0335975885391235,0.145080491900444,-1
0.447222262554524,0.1138888913075477,0.89722221162784,0.1514945775270462,-0.0946841165423393,0.1340849250555039,-1
0.4347222356052369,0.105555564319952,0.8750000387434902,0.2232712507247925,-0.1912008225917816,0.0830776765942573,-1
0.4194444735132996,0.1124999994242935,0.8736111468602361,0.3005456924438477,-0.2110539376735687,0.0568104684352874,-1
0.4388889112549992,0.1124999994242935,0.8847222819262691,0.2947424948215485,-0.2336559593677521,0.0500909499824047,-1
0.4430555869047616,0.1208333385678538,0.8722222549769819,0.1728748679161072,-0.1798998117446899,0.0421497002243995,-1
0.4527777814636824,0.1208333385678538,0.8569444442611865,0.0803287774324417,-0.0891863256692886,0.0531452745199203,-1
0.4569444571134447,0.1291666655554495,0.8680555793272196,0.0106901414692401,-0.0314595587551593,0.0891863256692886,-1
0.4541666733469365,0.1291666655554495,0.8583333361444407,-0.0274889357388019,0.0458148941397666,0.0809396430850029,-1
0.4638889165297154,0.1319444493219577,0.8652777955607113,-0.0534507073462009,0.1392772793769836,0.047036625444889,-1
0.4638889165297154,0.1277777858281599,0.8708333630937278,-0.0415388382971286,0.1624901592731476,-0.0054977871477603,-1
0.4583333489966989,0.1208333385678538,0.8888889575760315,-0.0329867228865623,0.2196060568094254,-0.0577267669141292,-1
0.4625000246464612,0.1138888913075477,0.8999999953943482,0.0219911485910415,0.1667662113904953,-0.0956004112958908,-1
0.4861111380379232,0.1152777831908018,0.8916667413425396,0.0152716310694813,0.0140499006956815,-0.1380555480718613,-1
0.4736111110886361,0.1194444466845996,0.8930556332257938,-0.0219911485910415,0.1557706445455551,-0.1902845203876495,-1
0.4736111110886361,0.1194444466845996,0.8930556332257938,0.0103847095742821,0.2382374405860901,-0.1902845203876495,-1
0.4305555599554745,0.1277777858281599,0.8930556332257938,0.0430659987032413,0.1753183305263519,-0.1429424732923508,-1
0.4208333653965537,0.1291666655554495,0.8930556332257938,0.0852157026529312,0.0537561401724815,-0.0745255574584007,-1
0.4222222572798078,0.1305555574387036,0.8847222819262691,0.0803287774324417,0.0320704244077205,-0.0448985956609249,-1
0.423611149163062,0.1375000046990097,0.8875000656927773,0.0519235469400882,0.0836885422468185,-0.0274889357388019,-1
0.4291666680722204,0.1388888965822638,0.8847222819262691,0.0763581544160842,0.0229074470698833,0.0012217304902151,-1
0.4291666680722204,0.1486111154531136,0.8902778494592856,0.1014036312699318,-0.0152716310694813,0.0106901414692401,-1
0.4263888843057121,0.1444444519593157,0.8902778494592856,0.1331686228513718,0.0751364231109619,0.0042760567739605,-1
0.4222222572798078,0.1180555548013455,0.8597222280276948,0.1591303944587708,0.0201585534960031,0.0067195175215601,-1
0.4222222572798078,0.1180555548013455,0.8597222280276948,-0.1389718502759934,-0.8778133392333984,0.7272350788116455,-1
0.4444444787880157,0.1527777789469114,0.779166693294388,-0.1966986060142517,-0.4923573732376099,0.3594942092895508,-1
0.459722240879953,0.1597222262072175,0.8541666604946784,0.2162462919950485,-0.2977968156337738,0.3729332387447357,-1
0.3625000035475967,0.0819444448505077,0.9361111843589556,0.1646281778812408,-0.7559457421302795,0.9355401396751404,-1
0.3722222467303756,0.1777777842216276,0.8875000656927773,0.1224784851074219,-0.6902777552604675,0.9795224070549012,-1
0.4263888843057121,0.1777777842216276,0.8708333630937278,0.1145372316241264,-0.4572326242923737,0.8448266386985779,-1
0.5416666674965139,0.1236111101783975,0.7861111527106587,0.0119118718430399,-0.3356704413890839,0.5931501388549805,-1
0.543055559379768,0.1069444440472416,0.7513889042531636,-0.0430659987032413,-0.3225368559360504,0.5531384944915771,-1
0.4763888948551444,0.1361111128157555,0.8027778066858501,-0.3014619946479797,-0.3078760802745819,0.7547240257263184,-1
0.4277777761889662,0.1263888939449057,0.8222222444275497,-0.4266893863677979,-0.4214970171451569,1.09192156791687,-1
0.519444445988306,0.0888888921108137,0.7958333472695794,-0.4725042581558228,-0.6563746929168701,1.345430731773377,-1
0.5750000240707548,0.0444444460554068,0.7611111474359425,-0.5354233980178833,-0.6875288486480713,1.312138557434082,-1
0.5583333700955634,0.0152777788063884,0.7861111527106587,-0.4587597846984863,-0.7944302558898926,1.234558701515198,-1
0.5027777920131146,0.0361111129898289,0.837500055143345,-0.4031710624694824,-0.780380368232727,1.309084177017212,-1
0.5111111433126394,0.0361111129898289,0.8430556226763616,-0.4822781085968018,-0.8720101118087769,1.567174792289734,-1
0.5111111433126394,0.0361111129898289,0.8430556226763616,-0.6591235995292664,-1.044274091720581,1.745547413825989,-1
0.6833333478452859,-0.0652777787193517,0.8277778119605662,-0.5937610268592834,-1.29075825214386,1.682322859764099,-1
0.7388889259277347,-0.1250000020616516,0.8277778119605662,-0.0598647929728031,-1.025948166847229,1.129184365272522,-1
0.6875000234950482,-0.1291666655554495,0.8666666874439655,0.3475823104381561,-0.7254024744033813,0.9706648588180542,-1
0.6652778019868404,-0.1041666724366978,0.8944445251090479,0.6548475623130798,-0.685390830039978,0.8906415104866028,-1
0.6750000451696193,-0.1277777858281599,0.8416667307931074,0.760832667350769,-0.8237518072128296,0.9010262489318848,-1
0.6750000451696193,-0.1277777858281599,0.8416667307931074,0.6676757335662842,-0.2730567753314972,0.3167336285114288,-1
0.8291667038438203,-0.3597222440930175,0.6569444506873157,0.8381071090698242,-0.8552113175392151,0.0216857157647609,-1
0.8194444606610415,-0.2263888907318412,0.6666666938700945,0.4337143301963806,-0.7376197576522827,0.1017090603709221,-1
0.8305555957270745,-0.2416666771357075,0.6652778019868404,-0.4615086913108826,-0.6200281977653503,0.1878410577774048,-1
0.8305555957270745,-0.2416666771357075,0.6652778019868404,-0.7116580009460449,-0.8469646573066711,0.3075706362724304,-1
0.8805556062765068,-0.2152777799777372,0.6805555640787777,-0.8078693151473999,-1.091005325317383,1.302975535392761,-1
0.8875000656927773,-0.3027777984392437,0.6180555752039164,-0.2727513313293457,-1.790751457214356,1.636813402175903,-1
0.8597222280276948,-0.3555555684432551,0.6583333425705697,-0.0161879286170005,-1.735162734985352,2.368629932403565,-1
0.8944445251090479,-0.354166676560001,0.5444444512630221,-0.1478293836116791,-2.173153162002564,3.130073547363281,-1
0.96666670854283,-0.4402778031382534,0.4069444708759415,-0.607200026512146,-3.673743486404419,3.007595062255859,-1
0.9625000328930676,-0.4611111327632071,0.3916666844720752,-1.152091860771179,-5.19754695892334,2.689334154129028,-1
0.8847222819262691,-0.44861110581392,0.4583333489966989,-1.191798090934753,-4.718934059143066,2.756834745407105,-1
0.8694444712104737,-0.424999992422458,0.4805555705049067,-1.035416603088379,-4.278194904327393,2.381763696670532,-1
