Ax,Ay,Az,Gx,Gy,Gz,Activity
0.9888888814271798,-0.1402777884655179,0.2611111148774071,0.0888808965682983,-0.1725694388151169,0.0885754600167274,-1
1.013888935325754,-0.1527777789469114,0.2430555690189616,0.0681114718317985,-0.1875356286764145,0.1166752651333809,-1
1.015277827209008,-0.1541666708301656,0.2652777905271695,0.107817716896534,-0.4981606006622315,0.1557706445455551,-1
1.015277827209008,-0.1541666708301656,0.2652777905271695,0.107817716896534,-0.4981606006622315,0.1557706445455551,-1
1.015277827209008,-0.1541666708301656,0.2652777905271695,0.0681114718317985,-0.5418374538421631,0.3622430860996246,-1
1.016666719092262,-0.1611111180904717,0.2680555742936778,0.0503963828086853,-0.5934556126594543,0.3765984177589417,-1
1.044444459509629,-0.1569444545966738,0.259722222994153,0.0009162978967651,-0.6985244154930115,0.2412917762994766,-1
1.037500000093358,-0.1694444450780674,0.247222220356795,0.0748309940099716,-0.8906415104866028,0.1554652005434036,-1
1.015277827209008,-0.1694444450780674,0.2500000041233032,0.0476474873721599,-0.9770789742469788,0.3356704413890839,-1
1.000000016493213,-0.1500000073363677,0.2500000041233032,-0.2996293902397156,-1.336573123931885,0.4853324294090271,-1
0.9694444923093384,-0.1652777815842695,0.2319444582648577,-0.3094032406806946,-1.753488659858704,0.1890627890825272,-1
0.9472222221772724,-0.2138888880944831,0.259722222994153,0.5937610268592834,-1.443474531173706,-0.1197295859456062,-1
1.005555584026229,-0.2263888907318412,0.1111111196970039,0.761443555355072,-0.8463537693023682,-0.0207694191485643,-1
1.002777800259721,-0.2013888976130896,0.0472222237439328,0.7073819637298584,-1.08550751209259,0.005192354787141,-1
1.002777800259721,-0.2013888976130896,0.0472222237439328,0.4395175576210022,-1.274264931678772,0.0568104684352874,-1
1.054166702692407,-0.2027777894963437,-0.223611131277262,0.1725694388151169,0.0036651915870606,-0.1053742542862892,-1
1.005555584026229,-0.2500000041233032,-0.2375000014859451,0.0054977871477603,0.7987062931060791,-0.3405573666095734,-1
0.9888888814271798,-0.223611131277262,-0.1763888923383735,-0.4639521539211273,1.042747020721436,-0.5143485069274902,-1
1.02916674604155,-0.1513888992196218,-0.0986111170596458,-0.9352346658706664,0.874453604221344,-0.7693848013877869,-1
1.025000070391787,-0.0944444474878657,-0.0027777778784629,-0.8048149347305298,-0.0018325957935303,-0.8524624705314636,-1
1.04166667574312,-0.0222222230277034,0.0194444453391774,-0.2715296149253845,-1.061683773994446,-0.5491678714752197,-1
1.000000016493213,-0.0833333367337618,0.0333333353013029,0.4560109078884125,-1.256244421005249,-0.1921171247959137,-1
1.000000016493213,-0.1500000073363677,-0.0722222259796578,0.9896016716957092,-0.932791233062744,-0.08460483700037,-1
1.102777821358586,-0.224999998848587,-0.1666666734675236,1.110553026199341,-0.2745839357376099,-0.5229006409645081,-1
1.102777821358586,-0.224999998848587,-0.1666666734675236,1.063210964202881,0.6798930168151855,-1.036638379096985,-1
1.036111108210104,-0.2208333475107537,-0.0138888899621254,0.570853590965271,1.224784851074219,-1.169806957244873,-1
0.9541666815935428,-0.0944444474878657,0.0527777821599759,-1.466687440872192,0.8533787727355957,-0.2193006277084351,-1
0.94305554652751,-0.0027777778784629,0.0375000018340919,-2.251343965530396,0.75105881690979,0.4352414906024933,-1
1.000000016493213,-0.0166666676506514,0.0930555616825938,-2.138333797454834,1.087645530700684,0.441350132226944,-1
1.077777864707727,-0.0958333393711198,0.1791666761048817,-1.75471043586731,1.192408919334412,0.1203404515981674,-1
1.061111162108678,-0.0555555598485019,0.2444444609022158,-1.138347387313843,1.370781660079956,-0.3732386529445648,-1
0.9986111246099586,-0.0625000010308258,0.2791666850477817,-0.8988882303237915,1.87138569355011,-0.3860668241977692,-1
